InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
568413,84949,SILVER HANGING T-LIGHT HOLDER,2,2011-09-27 11:01:00,1.65,14818.0,United Kingdom
557625,21369,MIRRORED WALL ART SPLODGES,12,2011-06-21 14:23:00,1.25,15159.0,United Kingdom
549787,21875,KINGS CHOICE MUG,6,2011-04-12 11:58:00,1.25,13268.0,United Kingdom
555202,84206C,CHAMPAGNE TRAY BLANK CARD,5,2011-06-01 12:11:00,0.19,16813.0,United Kingdom
578344,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2011-11-24 09:21:00,3.29,,United Kingdom
565847,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-09-07 12:44:00,4.96,,United Kingdom
550987,21382,SET/4 SPRING FLOWER DECORATION,1,2011-04-21 18:10:00,5.79,,United Kingdom
577358,23348,CHILDRENS TOY COOKING UTENSIL SET,2,2011-11-18 15:59:00,4.13,,United Kingdom
570258,21988,PACK OF 6 SKULL PAPER PLATES,2,2011-10-10 09:56:00,1.63,,United Kingdom
567901,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-09-22 16:28:00,1.63,,United Kingdom
537126,22951,60 CAKE CASES DOLLY GIRL DESIGN,3,2010-12-05 12:13:00,0.55,18118.0,United Kingdom
540248,21914,BLUE HARMONICA IN BOX ,6,2011-01-05 15:57:00,1.25,15034.0,United Kingdom
562417,82494L,WOODEN FRAME ANTIQUE WHITE ,9,2011-08-04 16:32:00,2.95,,United Kingdom
554415,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-24 12:10:00,1.65,18202.0,United Kingdom
545226,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-03-01 09:33:00,7.95,12428.0,Finland
556917,20984,12 PENCILS TALL TUBE POSY,240,2011-06-15 13:37:00,0.29,12415.0,Australia
581246,21411,GINGHAM HEART  DOORSTOP RED,1,2011-12-08 10:59:00,1.95,15453.0,United Kingdom
559308,22384,LUNCH BAG PINK POLKADOT,10,2011-07-07 13:05:00,1.65,13158.0,United Kingdom
545906,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-03-08 09:23:00,2.55,15764.0,United Kingdom
556926,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-06-15 14:26:00,2.95,16324.0,United Kingdom
565152,20727,LUNCH BAG  BLACK SKULL.,4,2011-09-01 14:42:00,1.65,17799.0,United Kingdom
571456,23238,SET OF 4 KNICK KNACK TINS LONDON ,5,2011-10-17 13:57:00,4.15,16729.0,United Kingdom
560271,21465,PINK FLOWER CROCHET FOOD COVER,1,2011-07-17 14:51:00,3.75,16474.0,United Kingdom
555558,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-06-05 14:06:00,0.55,14159.0,United Kingdom
566913,21259,VICTORIAN SEWING BOX SMALL ,4,2011-09-15 14:07:00,5.95,17602.0,United Kingdom
554116,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2011-05-22 15:12:00,5.45,14514.0,United Kingdom
559173,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-07-07 10:03:00,2.95,12540.0,Spain
571183,21819,GLITTER CHRISTMAS STAR ,1,2011-10-14 11:08:00,0.39,14796.0,United Kingdom
540992,21058,PARTY INVITES WOODLAND,6,2011-01-12 16:57:00,0.85,17364.0,United Kingdom
553175,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-05-15 11:17:00,8.25,,United Kingdom
543804,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-02-13 12:17:00,1.25,16434.0,United Kingdom
539453,90214L,"LETTER ""L"" BLING KEY RING",1,2010-12-17 17:08:00,0.85,,United Kingdom
556186,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-06-09 11:46:00,0.55,14241.0,United Kingdom
538397,22231,JIGSAW TREE WITH BIRDHOUSE,24,2010-12-12 11:44:00,1.45,12753.0,Japan
550499,22264,FELT FARM ANIMAL WHITE BUNNY ,4,2011-04-18 15:16:00,1.63,,United Kingdom
554682,37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,4,2011-05-25 16:08:00,0.39,14085.0,United Kingdom
547327,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-03-22 11:28:00,4.95,12681.0,France
573870,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-11-01 12:25:00,1.25,14485.0,United Kingdom
563353,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-08-15 14:32:00,4.25,15480.0,Malta
557123,22560,TRADITIONAL MODELLING CLAY,5,2011-06-16 17:56:00,1.25,15555.0,United Kingdom
572559,22620,4 TRADITIONAL SPINNING TOPS,12,2011-10-25 08:44:00,1.45,12476.0,Germany
575176,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,2011-11-08 18:29:00,7.46,,United Kingdom
549294,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-04-07 19:27:00,2.95,13230.0,United Kingdom
537802,22452,MEASURING TAPE BABUSHKA PINK,6,2010-12-08 13:11:00,2.95,13455.0,United Kingdom
574945,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-11-08 08:18:00,4.95,15434.0,United Kingdom
540352,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,5,2011-01-06 14:27:00,0.81,,United Kingdom
551517,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,2011-05-01 11:14:00,1.65,16931.0,United Kingdom
574308,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,16,2011-11-03 16:45:00,0.85,16409.0,United Kingdom
547069,22630,DOLLY GIRL LUNCH BOX,2,2011-03-20 13:52:00,1.95,16710.0,United Kingdom
578993,23325,RUSTIC STRAWBERRY JAM POT SMALL,3,2011-11-27 15:38:00,1.65,15987.0,United Kingdom
566630,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-09-14 10:33:00,0.85,12971.0,United Kingdom
581498,22553,PLASTERS IN TIN SKULLS,1,2011-12-09 10:26:00,3.29,,United Kingdom
568135,22820,GIFT BAG BIRTHDAY,1,2011-09-23 17:04:00,0.83,,United Kingdom
564221,22513,DOORSTOP FOOTBALL DESIGN,1,2011-08-24 09:36:00,7.46,,United Kingdom
552769,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-05-11 11:47:00,0.55,16241.0,United Kingdom
547511,85172,HYACINTH BULB T-LIGHT CANDLES,16,2011-03-23 13:44:00,0.42,17411.0,United Kingdom
556476,22090,PAPER BUNTING RETROSPOT,6,2011-06-12 12:08:00,2.95,17175.0,United Kingdom
549560,22097,SWALLOW SQUARE TISSUE BOX,1,2011-04-10 13:26:00,1.25,15058.0,United Kingdom
571837,35591T,TURQUOISE CHRISTMAS TREE ,1,2011-10-19 12:11:00,1.25,16470.0,United Kingdom
565767,20719,WOODLAND CHARLOTTE BAG,32,2011-09-06 14:28:00,2.46,,United Kingdom
541696,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,7,2011-01-20 18:08:00,2.46,,United Kingdom
C570005,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-1,2011-10-07 09:22:00,3.95,14462.0,United Kingdom
C567952,23404,HOME SWEET HOME BLACKBOARD,-4,2011-09-23 08:26:00,4.95,18226.0,United Kingdom
557112,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,2011-06-16 16:31:00,2.46,,United Kingdom
562615,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-08-08 12:20:00,4.15,16458.0,United Kingdom
554103,22551,PLASTERS IN TIN SPACEBOY,4,2011-05-22 13:51:00,1.65,15555.0,United Kingdom
537638,15056BL,EDWARDIAN PARASOL BLACK,2,2010-12-07 15:28:00,12.72,,United Kingdom
565631,20727,LUNCH BAG  BLACK SKULL.,30,2011-09-05 15:49:00,1.65,14680.0,United Kingdom
545658,21243,PINK  POLKADOT PLATE ,4,2011-03-04 14:13:00,1.69,14670.0,United Kingdom
571257,21811,HANGING HEART WITH BELL,4,2011-10-14 17:17:00,0.83,,United Kingdom
541422,70006,LOVE HEART POCKET WARMER,1,2011-01-17 17:48:00,1.63,,United Kingdom
544169,84251B,"GREETING CARD, STICKY GORDON",12,2011-02-16 13:44:00,0.19,13078.0,United Kingdom
573996,22945,CHRISTMAS METAL TAGS ASSORTED ,24,2011-11-02 11:37:00,0.85,16747.0,United Kingdom
577358,22028,PENNY FARTHING BIRTHDAY CARD,1,2011-11-18 15:59:00,0.83,,United Kingdom
539437,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,2010-12-17 14:54:00,2.51,,United Kingdom
545568,21238,RED RETROSPOT CUP,4,2011-03-03 16:22:00,1.67,,United Kingdom
558778,21931,JUMBO STORAGE BAG SUKI,10,2011-07-04 10:27:00,2.08,17160.0,United Kingdom
545337,21455,PAINTED YELLOW WOODEN DAISY,9,2011-03-01 17:28:00,0.85,15984.0,United Kingdom
578944,84991,60 TEATIME FAIRY CAKE CASES,1,2011-11-27 13:41:00,0.55,16005.0,United Kingdom
574315,20749,ASSORTED COLOUR MINI CASES,12,2011-11-03 17:53:00,6.35,17076.0,United Kingdom
550161,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2011-04-14 15:58:00,2.95,14154.0,United Kingdom
540821,21012,ANTIQUE ALL GLASS CANDLESTICK,4,2011-01-11 13:16:00,2.51,,United Kingdom
541871,51014C,"FEATHER PEN,COAL BLACK",2,2011-01-24 09:41:00,1.63,,United Kingdom
576078,84706F,RED PEONY TABLE CLOCK,1,2011-11-13 16:22:00,2.95,14432.0,United Kingdom
572035,23118,PARISIENNE JEWELLERY DRAWER ,16,2011-10-20 12:03:00,6.65,14646.0,Netherlands
576516,22754,SMALL RED BABUSHKA NOTEBOOK ,12,2011-11-15 12:19:00,0.85,16746.0,United Kingdom
577143,22425,ENAMEL COLANDER CREAM,3,2011-11-18 09:31:00,4.95,13200.0,United Kingdom
563094,23329,DECORATIVE WICKER HEART LARGE,4,2011-08-11 17:35:00,1.65,14525.0,United Kingdom
552508,20728,LUNCH BAG CARS BLUE,1,2011-05-09 16:27:00,4.13,,United Kingdom
556578,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-06-13 14:13:00,2.55,12472.0,Germany
576339,22804,PINK HANGING HEART T-LIGHT HOLDER,6,2011-11-14 15:27:00,5.79,14096.0,United Kingdom
554329,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-23 16:52:00,2.95,15796.0,United Kingdom
565803,23201,JUMBO BAG ALPHABET,10,2011-09-07 10:38:00,2.08,17735.0,United Kingdom
544323,22072,RED RETROSPOT TEA CUP AND SAUCER ,2,2011-02-17 15:51:00,7.46,,United Kingdom
544684,85202,HANGING WOOD AND FELT HEART,4,2011-02-22 16:32:00,0.79,,United Kingdom
573276,21931,JUMBO STORAGE BAG SUKI,10,2011-10-28 13:14:00,2.08,13985.0,United Kingdom
551340,21626,VINTAGE UNION JACK PENNANT,1,2011-04-27 17:23:00,1.63,,United Kingdom
542806,22821,GIFT BAG PSYCHEDELIC APPLES,12,2011-02-01 11:20:00,0.65,12836.0,United Kingdom
539836,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2,2010-12-22 13:46:00,0.42,17894.0,United Kingdom
570229,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2011-10-09 13:30:00,0.39,15756.0,United Kingdom
546843,23231,WRAP DOILEY DESIGN,25,2011-03-17 12:40:00,0.42,12472.0,Germany
541949,22358,KINGS CHOICE TEA CADDY ,6,2011-01-24 12:08:00,2.95,18136.0,United Kingdom
547095,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-03-21 09:03:00,2.1,13018.0,United Kingdom
549316,21239,PINK  POLKADOT CUP,8,2011-04-08 09:54:00,0.85,12705.0,Germany
568094,23214,JINGLE BELL HEART ANTIQUE GOLD,12,2011-09-23 14:43:00,2.08,15807.0,United Kingdom
578948,23497,CLASSIC CHROME BICYCLE BELL ,12,2011-11-27 14:25:00,1.45,17411.0,United Kingdom
574714,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2011-11-06 14:29:00,2.89,15427.0,United Kingdom
565990,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-09-08 11:44:00,0.85,13577.0,United Kingdom
559289,37413,ICON MUG REVOLUTIONARY,6,2011-07-07 12:22:00,0.39,15719.0,United Kingdom
556484,22989,SET 2 PANTRY DESIGN TEA TOWELS,3,2011-06-12 13:17:00,3.25,16938.0,United Kingdom
547786,48184,DOORMAT ENGLISH ROSE ,1,2011-03-25 11:44:00,7.95,14587.0,United Kingdom
570964,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,2011-10-13 11:50:00,0.29,12766.0,Portugal
574670,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,2011-11-06 12:20:00,1.25,12838.0,United Kingdom
578400,35646,VINTAGE BEAD PINK EVENING BAG,2,2011-11-24 11:52:00,1.25,12748.0,United Kingdom
538351,47591d,PINK FAIRY CAKE CHILDRENS APRON,9,2010-12-10 15:17:00,5.06,,United Kingdom
575985,22310,IVORY KNITTED MUG COSY ,5,2011-11-13 14:09:00,1.65,17841.0,United Kingdom
573286,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-10-28 14:38:00,1.25,,Switzerland
550440,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-04-18 12:25:00,0.55,12407.0,Belgium
572309,23226,FILIGREE HEART DAISY WHITE,4,2011-10-23 15:29:00,1.25,14432.0,United Kingdom
547887,21455,PAINTED YELLOW WOODEN DAISY,12,2011-03-28 09:30:00,0.85,16245.0,United Kingdom
567917,21015,DARK BIRD HOUSE TREE DECORATION,48,2011-09-22 17:19:00,0.29,14298.0,United Kingdom
546378,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2011-03-11 12:17:00,2.55,14329.0,United Kingdom
539321,22152,PLACE SETTING WHITE STAR,2,2010-12-16 19:19:00,0.42,14723.0,United Kingdom
565865,22726,ALARM CLOCK BAKELIKE GREEN,12,2011-09-07 15:07:00,3.75,12637.0,France
551059,22478,BIRDHOUSE GARDEN MARKER ,10,2011-04-26 12:08:00,1.25,13668.0,United Kingdom
536544,84581,DOG TOY WITH PINK CROCHET SKIRT,1,2010-12-01 14:32:00,4.21,,United Kingdom
572616,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,24,2011-10-25 11:46:00,1.65,18147.0,United Kingdom
557481,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-06-20 14:11:00,3.29,,United Kingdom
538508,21829,DINOSAUR KEYRINGS ASSORTED,36,2010-12-12 13:32:00,0.21,15998.0,United Kingdom
571931,21084,SET/6 COLLAGE PAPER CUPS,2,2011-10-19 16:59:00,0.83,,United Kingdom
564729,22082,RIBBON REEL STRIPES DESIGN ,1,2011-08-28 12:44:00,1.65,13137.0,United Kingdom
577078,23569,TRADTIONAL ALPHABET STAMP SET,1,2011-11-17 15:17:00,10.79,,United Kingdom
567656,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2011-09-21 14:40:00,4.13,14096.0,United Kingdom
550973,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-04-21 17:06:00,8.25,14031.0,United Kingdom
575972,22632,HAND WARMER RED RETROSPOT,2,2011-11-13 13:01:00,2.1,14499.0,United Kingdom
576688,23338,EGG FRYING PAN RED ,6,2011-11-16 12:16:00,2.08,16717.0,United Kingdom
575177,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-11-08 18:41:00,4.13,,United Kingdom
566221,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,2011-09-09 16:13:00,3.29,,United Kingdom
540350,21156,RETROSPOT CHILDRENS APRON,2,2011-01-06 14:14:00,1.95,18283.0,United Kingdom
565232,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-09-02 09:30:00,7.46,,United Kingdom
547547,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-03-23 15:30:00,5.79,,United Kingdom
548152,22064,PINK DOUGHNUT TRINKET POT ,12,2011-03-29 13:04:00,1.65,17398.0,United Kingdom
537823,90173,PAIR BUTTERFLY HAIR CLIPS,2,2010-12-08 14:25:00,3.81,,United Kingdom
550215,47591d,PINK FAIRY CAKE CHILDRENS APRON,1,2011-04-15 10:43:00,4.96,,United Kingdom
572194,21619,4 VANILLA BOTANICAL CANDLES,1,2011-10-21 11:43:00,1.25,17832.0,United Kingdom
544808,22084,PAPER CHAIN KIT EMPIRE,5,2011-02-23 15:11:00,2.95,14562.0,United Kingdom
576614,46000S,POLYESTER FILLER PAD 40x40cm,4,2011-11-15 16:38:00,1.45,12933.0,United Kingdom
545475,21243,PINK  POLKADOT PLATE ,96,2011-03-03 10:59:00,1.45,12415.0,Australia
544307,22029,SPACEBOY BIRTHDAY CARD,24,2011-02-17 14:04:00,0.42,15903.0,United Kingdom
566717,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-09-14 12:14:00,2.95,17841.0,United Kingdom
560841,22156,HEART DECORATION WITH PEARLS ,24,2011-07-21 12:25:00,0.72,14298.0,United Kingdom
544484,22272,FELTCRAFT DOLL MARIA,6,2011-02-21 11:10:00,2.95,15321.0,United Kingdom
563929,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,2011-08-21 15:35:00,4.15,15031.0,United Kingdom
561799,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-07-29 13:46:00,6.25,15776.0,United Kingdom
556465,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-06-12 11:04:00,4.95,14984.0,United Kingdom
576076,23351,ROLL WRAP 50'S CHRISTMAS,2,2011-11-13 16:18:00,1.25,14382.0,United Kingdom
569533,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-10-04 15:21:00,1.45,16374.0,United Kingdom
571937,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-10-20 09:28:00,0.19,14911.0,EIRE
578149,21115,ROSE CARAVAN DOORSTOP,4,2011-11-23 11:11:00,14.13,,United Kingdom
577256,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-18 12:25:00,2.95,15530.0,United Kingdom
571212,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-10-14 12:53:00,1.95,12856.0,United Kingdom
572897,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-10-26 14:42:00,15.79,,United Kingdom
577544,23503,PLAYING CARDS KEEP CALM & CARRY ON,7,2011-11-20 14:43:00,1.25,17758.0,United Kingdom
555278,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,2011-06-01 17:33:00,2.46,,United Kingdom
577106,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2,2011-11-17 17:18:00,0.42,14456.0,United Kingdom
556415,23079,TOADSTOOL BEDSIDE LIGHT ,24,2011-06-10 12:19:00,8.25,12409.0,Switzerland
565316,22961,JAM MAKING SET PRINTED,12,2011-09-02 12:52:00,1.45,15628.0,United Kingdom
547396,22110,BIRD HOUSE HOT WATER BOTTLE,1,2011-03-22 16:54:00,7.46,,United Kingdom
556629,23100,SILVER BELLS TABLE DECORATION,12,2011-06-13 14:55:00,1.25,14841.0,United Kingdom
562948,22560,TRADITIONAL MODELLING CLAY,96,2011-08-11 09:46:00,1.06,17857.0,United Kingdom
580520,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-12-04 14:55:00,0.39,13521.0,United Kingdom
558774,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-07-04 10:17:00,3.29,,United Kingdom
569216,22469,HEART OF WICKER SMALL,2,2011-10-02 12:41:00,1.65,15555.0,United Kingdom
541695,20707,CRAZY DAISY HEART DECORATION,1,2011-01-20 18:01:00,2.46,,United Kingdom
570210,84050,PINK HEART SHAPE EGG FRYING PAN,1,2011-10-09 10:48:00,1.65,13259.0,United Kingdom
568049,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,2011-09-23 12:38:00,0.39,17841.0,United Kingdom
538207,21383,PACK OF 12 STICKY BUNNIES,2,2010-12-10 11:33:00,0.65,12748.0,United Kingdom
563580,23242,TREASURE TIN BUFFALO BILL ,1,2011-08-17 15:53:00,2.08,16706.0,United Kingdom
540351,85032A,ROMANTIC IMAGES GIFT WRAP SET,6,2011-01-06 14:26:00,2.1,12735.0,France
578833,20713,JUMBO BAG OWLS,13,2011-11-25 15:23:00,4.13,,United Kingdom
540671,21181,PLEASE ONE PERSON METAL SIGN,12,2011-01-10 15:35:00,2.1,17739.0,United Kingdom
567373,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-20 09:31:00,2.08,16700.0,United Kingdom
554139,47566,PARTY BUNTING,8,2011-05-23 10:34:00,4.95,14911.0,EIRE
578008,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-11-22 12:47:00,1.25,14657.0,United Kingdom
557324,35653,VINTAGE BEAD NOTEBOOK,1,2011-06-20 09:41:00,2.46,,United Kingdom
543800,22961,JAM MAKING SET PRINTED,6,2011-02-13 11:36:00,1.45,17282.0,United Kingdom
561515,22030,SWALLOWS GREETING CARD,2,2011-07-27 15:16:00,0.83,,United Kingdom
569852,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2011-10-06 14:17:00,1.25,13771.0,United Kingdom
544181,22297,HEART IVORY TRELLIS SMALL,24,2011-02-16 14:56:00,1.25,17175.0,United Kingdom
552715,15036,ASSORTED COLOURS SILK FAN,12,2011-05-11 09:35:00,0.83,12921.0,United Kingdom
575766,22142,CHRISTMAS CRAFT WHITE FAIRY ,3,2011-11-11 11:06:00,1.45,12856.0,United Kingdom
554131,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-05-23 09:43:00,7.95,13988.0,United Kingdom
542929,21039,RED RETROSPOT SHOPPING BAG,2,2011-02-02 10:34:00,2.55,17811.0,United Kingdom
547334,22784,LANTERN CREAM GAZEBO ,6,2011-03-22 11:43:00,4.95,15044.0,United Kingdom
557750,22090,PAPER BUNTING RETROSPOT,12,2011-06-22 12:50:00,2.95,16841.0,United Kingdom
578106,22469,HEART OF WICKER SMALL,40,2011-11-23 09:02:00,1.45,16133.0,United Kingdom
568674,23316,RED REFECTORY CLOCK ,2,2011-09-28 13:30:00,9.95,12708.0,Germany
564757,21894,POTTING SHED SEED ENVELOPES,1,2011-08-30 10:36:00,2.46,,United Kingdom
552658,22427,ENAMEL FLOWER JUG CREAM,1,2011-05-10 14:57:00,5.95,14534.0,United Kingdom
559055,22204,MILK PAN BLUE POLKADOT,2,2011-07-05 17:09:00,3.29,,United Kingdom
578998,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-11-27 16:05:00,3.95,15436.0,United Kingdom
547223,22934,BAKING MOULD EASTER EGG WHITE CHOC,2,2011-03-21 15:10:00,2.95,12867.0,United Kingdom
561366,22469,HEART OF WICKER SMALL,12,2011-07-26 15:45:00,1.65,15152.0,United Kingdom
578921,21972,SET OF 36 DINOSAUR PAPER DOILIES,1,2011-11-27 11:57:00,1.45,13596.0,United Kingdom
574356,22355,CHARLOTTE BAG SUKI DESIGN,108,2011-11-04 10:48:00,2.46,,United Kingdom
562560,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-08-05 17:12:00,9.95,14156.0,EIRE
565847,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-09-07 12:44:00,8.29,,United Kingdom
547969,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2011-03-28 16:27:00,9.95,17238.0,United Kingdom
552551,21871,SAVE THE PLANET MUG,12,2011-05-10 10:45:00,1.25,15433.0,United Kingdom
558117,21218,RED SPOTTY BISCUIT TIN,1,2011-06-27 09:11:00,8.29,,United Kingdom
547224,22991,GIRAFFE WOODEN RULER,6,2011-03-21 15:15:00,1.95,,United Kingdom
576852,23200,JUMBO BAG PEARS,10,2011-11-16 15:45:00,2.08,16809.0,United Kingdom
574074,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,2,2011-11-02 15:33:00,1.63,,United Kingdom
572810,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-10-26 11:08:00,3.29,13644.0,United Kingdom
536528,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2010-12-01 13:17:00,2.95,15525.0,United Kingdom
544599,22467,GUMBALL COAT RACK,1,2011-02-21 18:15:00,4.96,,United Kingdom
561513,84946,ANTIQUE SILVER T-LIGHT GLASS,3,2011-07-27 15:12:00,2.46,,United Kingdom
563214,20685,DOORMAT RED RETROSPOT,2,2011-08-14 12:56:00,7.95,16370.0,United Kingdom
569137,85040a,S/4 PINK FLOWER CANDLES IN BOWL,2,2011-09-30 14:45:00,3.29,,United Kingdom
543166,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-04 08:27:00,1.25,13488.0,United Kingdom
565201,22847,BREAD BIN DINER STYLE IVORY,1,2011-09-01 16:41:00,16.95,14907.0,United Kingdom
547971,20727,LUNCH BAG  BLACK SKULL.,2,2011-03-28 16:37:00,1.65,17917.0,United Kingdom
572913,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,6,2011-10-26 16:21:00,0.65,15993.0,United Kingdom
538349,22916,HERB MARKER THYME,1,2010-12-10 14:59:00,1.66,,United Kingdom
578698,22383,LUNCH BAG SUKI DESIGN ,10,2011-11-25 10:20:00,1.65,12620.0,France
578852,23176,ABC TREASURE BOOK BOX ,1,2011-11-27 11:12:00,2.25,17841.0,United Kingdom
564740,20723,STRAWBERRY CHARLOTTE BAG,1,2011-08-28 14:39:00,0.85,14044.0,United Kingdom
538518,21205,MULTICOLOUR 3D BALLS GARLAND,2,2010-12-12 16:14:00,2.55,14505.0,United Kingdom
559521,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-07-08 16:26:00,2.1,,Unspecified
548984,22050,PINK PAISLEY ROSE GIFT WRAP,25,2011-04-05 12:37:00,0.42,14546.0,United Kingdom
549982,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-04-13 15:52:00,0.29,17091.0,United Kingdom
554097,21244,BLUE POLKADOT PLATE ,8,2011-05-22 13:01:00,1.69,12567.0,France
540489,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-01-07 16:32:00,12.75,13593.0,United Kingdom
539649,21533,RETROSPOT LARGE MILK JUG,1,2010-12-20 16:09:00,4.95,,United Kingdom
548192,22979,PANTRY WASHING UP BRUSH,4,2011-03-29 15:22:00,1.45,17364.0,United Kingdom
580193,22384,LUNCH BAG PINK POLKADOT,1,2011-12-02 12:03:00,1.65,16899.0,United Kingdom
566577,22616,PACK OF 12 LONDON TISSUES ,1,2011-09-13 13:29:00,0.79,,United Kingdom
551870,22840,ROUND CAKE TIN VINTAGE RED,1,2011-05-04 16:51:00,7.95,17811.0,United Kingdom
540687,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-01-10 17:18:00,7.95,15867.0,United Kingdom
579465,22624,IVORY KITCHEN SCALES,1,2011-11-29 14:53:00,8.5,15790.0,United Kingdom
552830,23081,GREEN METAL BOX TOP SECRET,10,2011-05-11 13:49:00,8.25,15187.0,United Kingdom
561038,23066,SMALL DECO JEWELLERY STAND,1,2011-07-24 11:58:00,8.25,17114.0,United Kingdom
552025,23149,ANTIQUE IVORY WIRE BOWL SMALL,3,2011-05-05 18:04:00,2.49,13969.0,United Kingdom
549944,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-04-13 12:23:00,4.95,14262.0,United Kingdom
578068,84558A,3D DOG PICTURE PLAYING CARDS,8,2011-11-22 15:45:00,2.95,14505.0,United Kingdom
574328,22990,COTTON APRON PANTRY DESIGN,6,2011-11-04 09:05:00,4.95,13081.0,United Kingdom
567104,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-16 13:33:00,2.49,15975.0,United Kingdom
